,coordinates,created_at,id,name,text
691,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 06 15:13:33 +0000 2016,728603616110641153,Diario La Hora,Solo daños en la vía a #Carigán de #Loja tras accidente: https://t.co/7ZBwuR4b1V https://t.co/FRHSeAeAbN
692,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 07 02:25:07 +0000 2016,728772621274365952,Rossy Morales,"@augustothorn
 #VLLOSA ofendio a #CIEGOS d NACIMIENTO 
#CIEGOS x #ACCIDENTE , calificandolos d #BRUTOS q no PIENSAN  pa #VOTAR
x #PPK?"
693,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 20:03:07 +0000 2016,731937976964526081,GLORIA CHUMPITAZ,@Capital967 #BuenaSalud Creo que depende si es una muerte imprevista como un accidente o  una enfermedad crónica como cáncer.
694,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 14 23:13:05 +0000 2016,731623397877268480,Huaralenlinea.com,"Accidente en Panamericana Norte deja 10 muertos y varios heridos | FOTOS.
https://t.co/5z2YnKqlNO https://t.co/RgVZXawKiL"
695,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 15 12:29:58 +0000 2016,731823938733494272,Paulo Andres,"@F1LatinAmerica @MercedesAMGF1 todos opiniones distintas, pero debemos ser objetivos, con firmeza criticar al culpable del accidente de Merc"
696,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 02:05:48 +0000 2016,730217310796042245,El Diario - Manabita,"#CrónicaRoja.
Motociclista resulta herido en accidente en Jaramijó &gt;&gt;&gt; https://t.co/zjH1Cpc9uB https://t.co/aEyB8L5KmH"
697,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Tue May 10 15:22:16 +0000 2016,730055362842394624,ATV,Joven fue arrestada por gastar 4.6 millones de dólares por 'accidente' ► https://t.co/Cr2UhLTGP2 https://t.co/vpY1DxjtKA
698,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 14:11:47 +0000 2016,730400013222871041,SPPAT Ecuador,"El @SPPAT_Ec te protege ante un accidente de tránsito por gastos médicos, fallecimiento e incapacidad. https://t.co/nLAUJHWDda"
699,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 12:42:49 +0000 2016,730377620307755009,Oscar,@LuisFVaras tráfico en la Simón Bolívar subiendo de Guajalo su ayuda a ver si hay accidente https://t.co/LEFhLOytNa
700,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 12:26:46 +0000 2016,730373584372305920,Maria Belen,@LuisFVaras  Hola hay un accidente en la Simon bolivar en las noticias dijeron q hay un muerto y tres heridos
701,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 11:31:12 +0000 2016,730359599975571456,Julio César Martínez,"EN JOSE MASCOTE Y MARACAIBO SE PRODUJO UN ACCIDENTE, DOS AUTOS IMPLICADOS, NO RESPETARON EL DISCO PARE https://t.co/RA87nKI1v1"
702,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 22 14:15:05 +0000 2016,734387109038034944,La Mula,Informe preliminar sobre accidente de avión de Egyptair estará listo en un mes https://t.co/7FpgEEkg9L https://t.co/Uo0D3gMvXr
703,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 28 23:27:00 +0000 2016,736700328775712770,El Show,¡POR DIOS! Así quedó .@JosettyHurtado después de accidente en .@RetoDeCampeones [#FOTOS] &gt;&gt; https://t.co/NQbq3Q0gUQ https://t.co/QSlm6nvU5t
704,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 22 16:23:23 +0000 2016,734419396005920768,Radio K1,Calvin Harris sufre penoso accidente automovilístico y fue hospitalizado - See more at: https://t.co/Btd5MpsBYi https://t.co/HzfsLi4rHX
705,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:46:54 +0000 2016,736191955303010305,Ramón Navarro,"Se salvó de milagro Kruijswijk, rodó contra la nieve. Veremos si el accidente le arrebata la magglia rosa"
706,"0,0,0,0",Wed May 25 20:16:50 +0000 2016,735565307226513408,ALE- M²♡,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
707,"0,0,0,0",Wed May 25 20:17:03 +0000 2016,735565362419388416,De Paso Por La Vida,RT @AMTQuito: Cerrado el carril derecho norte sur sobre la Simón Bolívar a la altura de la hormigonera por accidente de tránsito #LluviaEnQ…
708,"0,0,0,0",Wed May 25 20:18:55 +0000 2016,735565831560658944,MARCO ECHEVERRÍA,"RT @ECU911Quito: Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cierre carril sentido N-S. Asisten @AMTQuito…"
709,"0,0,0,0",Wed May 25 20:19:33 +0000 2016,735565991523061762,Maximiliano Donoso M,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
710,"0,0,0,0",Tue May 24 21:52:40 +0000 2016,735227039356194817,Diego Castro Barba,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
711,"0,0,0,0",Wed May 25 20:21:01 +0000 2016,735566363138392066,DEVI NARANJO,"RT @ECU911Quito: Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cierre carril sentido N-S. Asisten @AMTQuito…"
712,"0,0,0,0",Tue May 24 21:56:16 +0000 2016,735227944323448832,AMT Quito,"Accidente de tránsito en la Vaca de Castro y Prensa, equipos de ayuda en el lugar, conduzca con precaución. https://t.co/GC7fgWC62o"
713,"0,0,0,0",Tue May 24 21:56:58 +0000 2016,735228121889296384,Daniel,"RT @AMTQuito: Accidente de tránsito en la Vaca de Castro y Prensa, equipos de ayuda en el lugar, conduzca con precaución. https://t.co/GC7f…"
714,"0,0,0,0",Tue May 24 21:57:43 +0000 2016,735228311333392384,MaFer Perez,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
715,"0,0,0,0",Wed May 25 20:25:59 +0000 2016,735567612311175169,Quito Vigila,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
716,"0,0,0,0",Wed May 25 20:27:10 +0000 2016,735567908793942017,De Paso Por La Vida,"RT @ECU911Quito: Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cierre carril sentido N-S. Asisten @AMTQuito…"
717,"0,0,0,0",Wed May 25 20:28:12 +0000 2016,735568170505895936,Alejandro Morocho,"RT @ECU911Quito: Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cierre carril sentido N-S. Asisten @AMTQuito…"
718,"0,0,0,0",Tue May 24 22:01:05 +0000 2016,735229156758310912,DAVID BASTIDAS ,"RT @AMTQuito: Accidente de tránsito en la Vaca de Castro y Prensa, equipos de ayuda en el lugar, conduzca con precaución. https://t.co/GC7f…"
719,"0,0,0,0",Wed May 25 20:30:26 +0000 2016,735568733649932288,Paola Vega,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
720,"0,0,0,0",Wed May 25 20:35:59 +0000 2016,735570128188899328,Paulina Garces,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
721,"0,0,0,0",Wed May 25 20:36:35 +0000 2016,735570280819658752,Emilio,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
722,"0,0,0,0",Wed May 25 21:02:51 +0000 2016,735576889696325632,Alexis Suarez,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
723,"0,0,0,0",Wed May 25 21:10:08 +0000 2016,735578723630649344,Alex Nájera,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
724,"0,0,0,0",Wed May 25 21:39:44 +0000 2016,735586171955384320,Alexandra Saenz,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
725,"0,0,0,0",Wed May 25 21:49:17 +0000 2016,735588576595968000,Marco Nieves,"RT @ECU911Quito: Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cierre carril sentido N-S. Asisten @AMTQuito…"
726,"0,0,0,0",Wed May 25 19:50:08 +0000 2016,735558590874935298,Tiago Martinez,RT @AMTQuito: Cerrado el carril derecho norte sur sobre la Simón Bolívar a la altura de la hormigonera por accidente de tránsito #LluviaEnQ…
727,"0,0,0,0",Wed May 25 19:52:12 +0000 2016,735559110943510534,COE Quito,RT @AMTQuito: Cerrado el carril derecho norte sur sobre la Simón Bolívar a la altura de la hormigonera por accidente de tránsito #LluviaEnQ…
728,"0,0,0,0",Wed May 25 20:01:40 +0000 2016,735561490451795968,AMT Quito,Se mantiene cerrado el carril derecho norte sur sobre la Simón Bolívar sector del Mirador por accidente de tránsito https://t.co/F506327IR2
729,"0,0,0,0",Wed May 25 20:08:05 +0000 2016,735563106127106050,ERIKA VILLAMAR,RT @AMTQuito: Se mantiene cerrado el carril derecho norte sur sobre la Simón Bolívar sector del Mirador por accidente de tránsito https://t…
730,"0,0,0,0",Wed May 25 20:10:34 +0000 2016,735563731770441728,BorjaD,RT @AMTQuito: Se mantiene cerrado el carril derecho norte sur sobre la Simón Bolívar sector del Mirador por accidente de tránsito https://t…
731,"0,0,0,0",Wed May 25 20:14:05 +0000 2016,735564614998609921,Tiago Martinez,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
732,"0,0,0,0",Wed May 25 20:14:32 +0000 2016,735564731319222273,Radio Super Fuego,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
733,"0,0,0,0",Wed May 25 20:14:54 +0000 2016,735564820645285888,dina elena,"RT @elcomerciocom: [ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. I…"
734,"0,0,0,0",Thu Jun 02 00:16:02 +0000 2016,738162219498627072,@nelly Pallo,"RT @AMTQuito: Accidente de tránsito sobre la Av Galo Plaza y Luis Tufiño, cerrado el carril central derecho en sentido sur-norte. https://t…"
735,"0,0,0,0",Mon May 30 20:09:06 +0000 2016,737375300326162436,@DespiertaQuito,"RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar norte-sur sector Universidad Internacional, equipos de ayuda en e…"
736,"0,0,0,0",Thu Jun 02 00:53:34 +0000 2016,738171666702864385,David Trujillo,"@AMTQuito un accidente de tránsito lo mejor es retirar los automotores afectados, ocasionan tráfico en ambos sentidos en plena hora pico?"
737,"0,0,0,0",Mon May 30 20:23:38 +0000 2016,737378957956354048,Ale J T,"RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar norte-sur sector Universidad Internacional, equipos de ayuda en e…"
738,"0,0,0,0",Thu Jun 02 01:42:39 +0000 2016,738184019884544004,Luis Yandun,@AMTQuito @DavoEduardo18 no saben el daño q puede ocasionar un trancon a gente q no tiene culpa de un accidente. Ojala algun dia piensen
739,"0,0,0,0",Mon May 30 21:08:40 +0000 2016,737390294337998849,José Luis Morales,@AMTQuito estimados ya hay circulación normal en Av. Simon Bolivar sentido norte sur??pregunto por el accidente q reportaron hace una hora
740,"0,0,0,0",Tue May 31 21:10:00 +0000 2016,737753017429164033,Erika Quinapaxi,RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #Ll…
741,"0,0,0,0",Tue May 31 21:10:27 +0000 2016,737753129014415360,luisa,RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #Ll…
742,"0,0,0,0",Tue May 31 21:12:52 +0000 2016,737753736664231936,SPAEZS,"RT @AMTQuito: Tráfico reducido por accidente de tránsito sobre la Av Velasco Ibarra sector La Tola, equipo de ayuda en el lugar. https://t.…"
743,"0,0,0,0",Mon May 30 23:34:35 +0000 2016,737427012734877696,El Thiagueins,RT @ECU911Quito: ATENCIÓN: Se visualiza accidente de tránsito en av. 6 de Diciembre y Lizardo García.  Tome precauciones https://t.co/YFk2E…
744,"0,0,0,0",Mon May 30 23:45:04 +0000 2016,737429651342135297,Cristian Mosquera,RT @ECU911Quito: ATENCIÓN: Se visualiza accidente de tránsito en av. 6 de Diciembre y Lizardo García.  Tome precauciones https://t.co/YFk2E…
745,"0,0,0,0",Tue May 31 21:40:15 +0000 2016,737760627624693760,Anibal Taguada,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en la Av. Simón Bolívar, sector del Troje, sentido sur-norte. Asisten @AMTQuito…"
746,"0,0,0,0",Tue May 31 21:59:57 +0000 2016,737765585539465216,Iván Ramos,RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #Ll…
747,"0,0,0,0",Wed Jun 01 18:52:35 +0000 2016,738080819932172288,Ale J T,RT @AMTQuito: Ojo: Se mantiene cerrada la Av Condor Ñan occidente-oriente desde la Av Mariscal Sucre por accidente de tránsito. https://t.c…
748,"0,0,0,0",Tue May 31 18:02:45 +0000 2016,737705894478270464,Info Comunidad,"RT @AMTQuito: Accidente de tránsito en la Av Simón Bolívar a la altura del troje, cerrado el carril derecho sur-norte. https://t.co/BgToy4P…"
749,"0,0,0,0",Tue May 31 18:13:59 +0000 2016,737708720113782784,Fausto Molineros,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en la Av. Simón Bolívar, sector del Troje, sentido sur-norte. Asisten @AMTQuito…"
750,"0,0,0,0",Tue May 31 18:14:03 +0000 2016,737708737578831872,Mayra Delgado A.,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en la Av. Simón Bolívar, sector del Troje, sentido sur-norte. Asisten @AMTQuito…"
751,"0,0,0,0",Tue May 31 18:45:31 +0000 2016,737716656462565376,Ale J T,"RT @AMTQuito: Accidente de tránsito en la Av Simón Bolívar a la altura del troje, cerrado el carril derecho sur-norte. https://t.co/BgToy4P…"
752,"0,0,0,0",Wed Jun 01 00:22:00 +0000 2016,737801334536208385,La Nación Ecuador,RT @AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #Ll…
753,"0,0,0,0",Wed Jun 01 00:32:43 +0000 2016,737804033549828096,SabidoClick,RT AMTQuito: Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #Llu…
754,"0,0,0,0",Mon May 23 19:54:11 +0000 2016,734834832002408448,Tiago Martinez,"RT @AMTQuito: Por tráfico pesado debido a accidente en la Av Occidental sector ANT,  se realizan desvíos por la Fernández Salvador https://…"
755,"0,0,0,0",Sun May 22 15:36:24 +0000 2016,734407572254543873,ECU-911 Quito,"1/2 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https://t.co/ZL3trS7lTk"
756,"0,0,0,0",Sun May 22 15:38:11 +0000 2016,734408020294270976,ECU-911 Quito,"1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https://t.co/8ZkzcaAkOf"
757,"0,0,0,0",Sun May 22 15:49:20 +0000 2016,734410827630006272,Gabriela CastroPérez,"RT @ECU911Quito: 1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https:…"
758,"0,0,0,0",Sun May 22 15:51:19 +0000 2016,734411327649763328,Roberto Jerez,"RT @ECU911Quito: 1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https:…"
759,"0,0,0,0",Mon May 23 21:14:21 +0000 2016,734855006675959809,Cristina Acuña,"RT @AMTQuito: Tráfico reducido por accidente de tránsito en la Av Mariscal Sucre y César Villacres norte-sur, tome vías alternas. https://t…"
760,"0,0,0,0",Mon May 23 21:45:08 +0000 2016,734862755241549826,AMT Quito,"Precaución: Tráfico reducido por accidente de tránsito sobre la Av Amazonas y República, cerrado un carril norte-sur https://t.co/q5DjkDebpS"
761,"0,0,0,0",Mon May 23 21:54:00 +0000 2016,734864986166693888,edison aguirre,"RT @AMTQuito: Precaución: Tráfico reducido por accidente de tránsito sobre la Av Amazonas y República, cerrado un carril norte-sur https://…"
762,"0,0,0,0",Mon May 23 22:11:22 +0000 2016,734869357277368320,Ale J T,"RT @AMTQuito: Precaución: Tráfico reducido por accidente de tránsito sobre la Av Amazonas y República, cerrado un carril norte-sur https://…"
763,"0,0,0,0",Mon May 23 22:14:34 +0000 2016,734870160272678912,Anibal Taguada,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en vía a Los Bancos, Km 12 a Santo Domingo. Asisten @PoliciaEcuador, @Salud_CZ2…"
764,"0,0,0,0",Mon May 23 22:21:54 +0000 2016,734872005695135744,Anibal Taguada,"RT @ECU911Quito: 1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https:…"
765,"0,0,0,0",Sun May 22 20:09:33 +0000 2016,734476313508085761,Luis Tandazo,"RT @ECU911Quito: 1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https:…"
766,"0,0,0,0",Sun May 22 20:50:25 +0000 2016,734486597916332032,Edgar,"RT @ECU911Quito: 1/3 ATENCIÓN: Se reporta accidente de tránsito en Abelardo Moncayo y América, sector San Gabriel. Tome precauciones https:…"
767,"0,0,0,0",Tue May 24 15:37:03 +0000 2016,735132511362224128,ECU-911 Quito,"1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https://t.co/oYqp1eR0vG"
768,"0,0,0,0",Tue May 24 15:38:16 +0000 2016,735132818813112321,Cristian Mosquera,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
769,"0,0,0,0",Tue May 24 15:39:06 +0000 2016,735133028645769221,El Thiagueins,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
770,"0,0,0,0",Tue May 24 15:41:40 +0000 2016,735133672072974336,Daniel J. Aguilar D.,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
771,"0,0,0,0",Tue May 24 15:41:54 +0000 2016,735133730436702208,Adriana Tapia,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
772,"0,0,0,0",Fri May 20 19:45:24 +0000 2016,733745460213583872,René Pazmiño O.,"RT @flarenasec: Según el Diccionario, lo que se muestra en la foto es un accidente, no un incidente.  https://t.co/exP1JBmHI4"
773,"0,0,0,0",Fri May 20 19:57:05 +0000 2016,733748399711920128,Juanpa_BO,@AMTQuito  el día de hoy hubo un accidente en esta intersección (Pereira y Ayora) a las 7:00am aprox. debido a la ausencia de señalización.
774,"0,0,0,0",Fri May 20 22:38:50 +0000 2016,733789105335762944,edison aguirre,"RT @ECU911Quito: Se visualiza congestión en av. Occidental y Rumihurco, sentido Ori-Occ, por accidente. Vía alterna: Diego Vaca https://t.c…"
775,"0,0,0,0",Thu May 19 19:53:39 +0000 2016,733385146263572481,Wladimir Carvajal G.,RT @ale_boada: Accidente en la República y Mañosca @AMTQuito y @BomberosQuito ya en el lugar tome rutas alternas @teleamazonasec https://t.…
776,"0,0,0,0",Thu May 19 19:56:30 +0000 2016,733385866756935680,AMT Quito,"Ojo: Se mantiene cerrada la Av República y América en sentido occidente-oriente por accidente de tránsito, desvíos por la Mañosca."
777,"0,0,0,0",Thu May 19 19:58:00 +0000 2016,733386241845153795,Tiago Martinez,RT @ale_boada: Accidente en la República y Mañosca @AMTQuito y @BomberosQuito ya en el lugar tome rutas alternas @teleamazonasec https://t.…
778,"0,0,0,0",Fri May 20 22:54:32 +0000 2016,733793055791321089,Rafael Serrano,"RT @ECU911Quito: Se visualiza congestión en av. Occidental y Rumihurco, sentido Ori-Occ, por accidente. Vía alterna: Diego Vaca https://t.c…"
779,"0,0,0,0",Fri May 20 22:58:28 +0000 2016,733794046691430400,DEVI NARANJO,"RT @ECU911Quito: Se visualiza congestión en av. Occidental y Rumihurco, sentido Ori-Occ, por accidente. Vía alterna: Diego Vaca https://t.c…"
780,"0,0,0,0",Thu May 19 20:10:24 +0000 2016,733389362835128320,MJO,"RT @AMTQuito: Ojo: Se mantiene cerrada la Av República y América en sentido occidente-oriente por accidente de tránsito, desvíos por la Mañ…"
781,"0,0,0,0",Sun May 22 03:09:48 +0000 2016,734219683658928128,Ab. Jaime Pozo Cruz,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en vía a Los Bancos, Km 12 a Santo Domingo. Asisten @PoliciaEcuador, @Salud_CZ2…"
782,"0,0,0,0",Sat May 21 00:13:25 +0000 2016,733812908505862144,AMT Quito,"Tráfico pesado sobre la Av Mariscal Sucre norte-sur sector El Bosque por accidente de tránsito en la Gasca, tome vías alternas."
783,"0,0,0,0",Fri May 20 00:45:15 +0000 2016,733458529747619840,Marco Antonio Paucar,"..hay un semáforo dañado d hace 1 semana, solicito lo arreglen x favor antes q ocurra un accidente @AMTQuito @ObrasQuito @ObrasPublicasEc"
784,"0,0,0,0",Mon May 23 19:21:41 +0000 2016,734826652451115008,AMT Quito,"Tráfico reducido por accidente de tránsito en la Av Mariscal Sucre y César Villacres norte-sur, tome vías alternas. https://t.co/PoLF9nRvOg"
785,"0,0,0,0",Sat May 21 01:46:21 +0000 2016,733836296473485312,Fausto Miranda,"RT @AMTQuito: Tráfico pesado sobre la Av Mariscal Sucre norte-sur sector El Bosque por accidente de tránsito en la Gasca, tome vías alterna…"
786,"0,0,0,0",Sat May 21 01:52:35 +0000 2016,733837863461097472,Cristian Mosquera,"RT @ECU911Quito: Se visualiza congestión en av. Occidental y Rumihurco, sentido Ori-Occ, por accidente. Vía alterna: Diego Vaca https://t.c…"
787,"0,0,0,0",Mon May 23 19:33:13 +0000 2016,734829558294294528,Anibal Pazmino,RT @santiadre: Señores @AMTQuito. Bus abusivo que casi ocasiona accidente en De Los Rosales y encima más contamina https://t.co/Z9DAMNk1L0
788,"0,0,0,0",Mon May 23 19:41:02 +0000 2016,734831522180673538,Municipio de Quito,"RT @AMTQuito: Tráfico reducido por accidente de tránsito en la Av Mariscal Sucre y César Villacres norte-sur, tome vías alternas. https://t…"
789,"0,0,0,0",Mon May 23 19:41:11 +0000 2016,734831560940224512,Ale J T,"RT @AMTQuito: Tráfico reducido por accidente de tránsito en la Av Mariscal Sucre y César Villacres norte-sur, tome vías alternas. https://t…"
790,"0,0,0,0",Wed May 25 23:56:30 +0000 2016,735620589457711105,Victor Hugo,"RT @edithiturralde: Un accidente a la altura de la Hormigonera Quito en la Simon Bolívar y colapso total. 😖
@traficouio @MauricioRodasEC ht…"
791,"0,0,0,0",Wed May 25 11:06:19 +0000 2016,735426765552779266,Soy Sufridora y?,"RT @AMTQuito: Cerrada la Simón Bolívar desde la forestal hasta Puengasí por reconstrucción de los hechos de accidente de tránsito, contrafl…"
792,"0,0,0,0",Wed May 25 11:08:28 +0000 2016,735427307809034240,Command Center SLB,"RT @AMTQuito: Cerrada la Simón Bolívar desde la forestal hasta Puengasí por reconstrucción de los hechos de accidente de tránsito, contrafl…"
793,"0,0,0,0",Wed May 25 22:09:08 +0000 2016,735593569394798592,Jose Samaniego,"[ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. Informa ECU911Quito V"
794,"0,0,0,0",Wed May 25 17:06:15 +0000 2016,735517348011122691,Jota Jaramillo,"RT @ECU911Quito: 1/2 ATENCIÓN: Se reporta accidente de tránsito en calles Guayaquil y Chile, frente a parada del trole Plaza Grande https:/…"
795,"0,0,0,0",Wed May 25 22:52:19 +0000 2016,735604436337319936,Carlos Rojas,"RT @edithiturralde: Un accidente a la altura de la Hormigonera Quito en la Simon Bolívar y colapso total. 😖
@traficouio @MauricioRodasEC ht…"
796,"0,0,0,0",Wed May 25 18:07:58 +0000 2016,735532877736247297,AMT Quito,"Accidente de tránsito en la Mejía y López oriente occidente, cerrado los dos carril de giro a la Mariscal Sucre. https://t.co/EzpxLpdQNl"
797,"0,0,0,0",Wed May 25 23:37:02 +0000 2016,735615690355400704,Trafico de Quito,"RT @edithiturralde: Un accidente a la altura de la Hormigonera Quito en la Simon Bolívar y colapso total. 😖
@traficouio @MauricioRodasEC ht…"
798,"0,0,0,0",Wed May 25 23:46:25 +0000 2016,735618051907981312,Guille Montalvo,"RT @lahoraecuador: Otro accidente se registró en la Av. Simón Bolívar. No hubo heridos, pero sí… https://t.co/hnEXXNVno3 https://t.co/ON2pn…"
799,"0,0,0,0",Wed Jun 01 22:17:34 +0000 2016,738132408583622657,AMT Quito,"Accidente de tránsito sobre la Av Galo Plaza y Luis Tufiño, cerrado el carril central derecho en sentido sur-norte. https://t.co/Kveh1es80q"
800,"0,0,0,0",Tue May 31 19:23:37 +0000 2016,737726242112278528,dar,"RT @AMTQuito: Accidente de tránsito en la Av Simón Bolívar a la altura del troje, cerrado el carril derecho sur-norte. https://t.co/BgToy4P…"
801,"0,0,0,0",Wed Jun 01 22:31:26 +0000 2016,738135896369700869,Los 40 Ecuador,"RT @AMTQuito: Accidente de tránsito sobre la Av Galo Plaza y Luis Tufiño, cerrado el carril central derecho en sentido sur-norte. https://t…"
802,"0,0,0,0",Wed Jun 01 22:54:50 +0000 2016,738141785407397888,Andrea_CM,"RT @AMTQuito: Accidente de tránsito sobre la Av Galo Plaza y Luis Tufiño, cerrado el carril central derecho en sentido sur-norte. https://t…"
